8301, 460737, -0.75511205, 5.0308113, 8.1101,0
8301, 460738, -0.6766588, 4.9719715, 8.061066,0
8302, 460739, -0.6766588, 4.9131317, 8.061066,0
8303, 460743, -0.74530536, 4.962165, 8.325846,0
8303, 460744, -0.8139519, 4.962165, 8.394492,0
8304, 460745, -0.8139519, 4.962165, 8.335652,0
8304, 460746, -0.74530536, 4.962165, 8.051259,0
8305, 460747, -0.6766588, 4.9131317, 7.7472534,0
8305, 460748, -0.61781895, 4.9131317, 7.5217004,0
8306, 460749, -0.61781895, 4.9131317, 7.4628606,0
8306, 460749, -0.61781895, 4.9131317, 7.531507,0
8306, 460750, -0.7747253, 4.9131317, 7.72764,0
8306, 460751, -0.83356524, 4.9131317, 7.963,0
8307, 460751, -0.89240515, 4.9131317, 8.0120325,0
8307, 460752, -0.93163174, 4.9131317, 8.051259,0
8307, 460752, -0.93163174, 5.0798445, 8.051259,0
8308, 460753, -0.93163174, 5.0798445, 7.9924197,0
8310, 460759, -0.93163174, 5.0798445, 8.051259,0
8310, 460761, -0.98066497, 5.0798445, 8.119906,0
8311, 460762, -1.0493115, 5.0798445, 8.119906,0
8311, 460762, -1.2846711, 5.0798445, 8.374879,0
8312, 460764, -1.3238977, 5.0798445, 8.620045,0
8312, 460764, -1.3631244, 5.011198, 8.620045,0
8312, 460765, -1.1669914, 5.011198, 8.345459,0
8314, 460767, -1.1669914, 5.011198, 7.6884136,0
8314, 460768, -1.0885382, 5.011198, 7.6884136,0
8314, 460768, -1.0885382, 5.011198, 7.8453197,0
8316, 460772, -1.0395049, 5.011198, 7.8453197,0
8316, 460773, -1.0395049, 5.011198, 7.8845463,0
8317, 460776, -1.0395049, 5.011198, 7.943386,0
8318, 460778, -1.0395049, 5.011198, 7.982613,0
8321, 460784, -1.0395049, 5.011198, 7.923773,0
8322, 460786, -1.0395049, 5.011198, 7.8747396,0
8401, 460906, -1.0395049, 5.011198, 7.923773,0
8403, 460909, -1.0395049, 5.011198, 7.9924197,0
8404, 460912, -1.0787314, 5.011198, 8.041452,0
8405, 460914, -1.1179581, 5.060231, 8.080679,0
8407, 460918, -1.0689248, 5.060231, 8.0120325,0
8409, 460920, -0.9904716, 5.060231, 7.8453197,0
8411, 460928, -0.93163174, 5.0013914, 7.78648,0
8412, 460929, -0.8629852, 5.0013914, 7.78648,0
8491, 461018, -0.8629852, 5.0013914, 7.8257065,0
8492, 461019, -0.8629852, 5.0013914, 7.864933,0
8493, 461022, -0.9022118, 5.0013914, 7.9335794,0
8494, 461024, -0.951245, 5.0013914, 7.9335794,0
8496, 461027, -0.951245, 5.0013914, 7.8845463,0
8548, 461094, -0.9904716, 5.0013914, 7.9335794,0
8549, 461096, -0.9904716, 5.0013914, 7.9728065,0
8551, 461099, -0.9904716, 5.0013914, 7.923773,0
8612, 461381, -0.9904716, 5.0013914, 7.8845463,0
8621, 461402, -0.9904716, 5.040618, 7.8845463,0
8623, 461423, -0.93163174, 5.040618, 7.8845463,0
8633, 461522, -0.97085834, 5.040618, 7.8845463,0
8634, 461551, -0.97085834, 5.040618, 7.8453197,0
8636, 461571, -0.97085834, 4.981778, 7.8453197,0
8637, 461581, -0.97085834, 4.981778, 7.8845463,0
8639, 461591, -0.97085834, 4.981778, 7.9335794,0
8641, 461602, -0.97085834, 4.981778, 7.9728065,0
8652, 461658, -0.97085834, 4.9425516, 7.9728065,0
8653, 461664, -0.97085834, 4.991585, 7.9728065,0
8656, 461801, -0.97085834, 4.991585, 7.923773,0
8657, 461815, -0.97085834, 4.991585, 7.8747396,0
8687, 461873, -0.97085834, 4.991585, 7.913966,0
8691, 461884, -0.97085834, 4.9425516, 7.913966,0
8713, 461952, -0.97085834, 4.981778, 7.913966,0
8721, 462001, -0.97085834, 4.9425516, 7.913966,0
8739, 462074, -1.0100849, 4.9425516, 7.913966,0
8743, 462086, -1.0100849, 4.991585, 7.953193,0
8747, 462104, -1.0493115, 4.991585, 7.953193,0
8759, 462152, -1.0002782, 4.991585, 7.953193,0
8760, 462163, -0.951245, 4.991585, 7.953193,0
8762, 462195, -0.9022118, 4.991585, 7.953193,0
8764, 462214, -0.9414384, 4.991585, 7.953193,0
8777, 462311, -0.9414384, 4.991585, 7.894353,0
8792, 462411, -0.9414384, 5.0308113, 7.894353,0
8805, 462483, -0.9414384, 5.0308113, 7.953193,0
8826, 462701, -0.98066497, 5.0308113, 7.953193,0
8829, 462736, -0.9414384, 5.0308113, 7.953193,0
8832, 462744, -0.9414384, 5.0308113, 7.894353,0
8837, 462824, -0.9414384, 5.070038, 7.943386,0
8840, 462833, -0.9414384, 5.070038, 7.982613,0
8844, 462852, -0.98066497, 4.991585, 8.041452,0
8847, 462856, -0.98066497, 4.991585, 8.100293,0
8863, 462882, -0.93163174, 4.991585, 8.031646,0
8867, 462893, -0.93163174, 4.991585, 7.8551264,0
8883, 462918, -0.93163174, 4.991585, 7.806093,0
8887, 462952, -0.93163174, 4.991585, 7.8551264,0
8890, 462964, -0.93163174, 4.991585, 7.9041595,0
8893, 462975, -0.93163174, 4.991585, 7.943386,0
8897, 462985, -0.93163174, 5.0308113, 7.943386,0
8900, 462995, -0.97085834, 5.0308113, 7.9924197,0
8903, 463021, -0.97085834, 5.0308113, 7.923773,0
8907, 463034, -0.97085834, 5.0308113, 7.864933,0
8924, 463079, -0.97085834, 5.0308113, 7.9041595,0
8927, 463085, -0.97085834, 5.0308113, 7.943386,0
8946, 463163, -0.97085834, 5.0308113, 7.8845463,0
8949, 463181, -0.97085834, 5.0308113, 7.923773,0
8952, 463201, -1.0100849, 5.0308113, 7.9728065,0
